x,y,t,p
75,78,403994805,1
49,55,403994808,-1
78,142,403994809,-1
43,92,403994814,-1
46,146,403994814,-1
44,91,403994818,-1
50,97,403994827,-1
33,78,403994833,-1
101,152,403994901,-1
106,146,403994903,-1
48,90,403994908,-1
70,147,403994910,-1
63,112,403994911,-1
35,81,403994935,-1
17,47,403994946,-1
64,148,403994947,1
29,22,403994971,1
43,45,403994974,1
45,43,403994975,1
98,148,403994985,-1
101,161,403994998,-1
57,87,403994999,-1
69,128,403995001,-1
58,87,403995002,-1
18,30,403995004,-1
43,140,403995005,-1
87,107,403995016,-1
53,51,403995027,1
52,87,403995044,1
53,87,403995079,1
20,64,403995087,-1
84,112,403995099,-1
49,87,403995100,1
43,88,403995101,-1
58,147,403995112,-1
62,83,403995121,-1
26,21,403995126,1
50,86,403995127,1
51,41,403995140,1
111,139,403995142,-1
81,87,403995147,1
49,88,403995154,1
63,158,403995185,1
42,87,403995190,-1
25,71,403995197,-1
48,94,403995199,-1
26,63,403995202,-1
78,132,403995236,1
68,126,403995238,-1
57,68,403995244,1
112,143,403995248,1
80,136,403995251,1
45,87,403995255,1
63,156,403995256,1
107,147,403995261,1
108,145,403995272,1
66,112,403995281,-1
42,88,403995284,-1
75,164,403995288,-1
61,77,403995289,-1
49,90,403995291,-1
45,90,403995292,-1
62,82,403995294,-1
78,136,403995301,1
27,21,403995310,1
74,154,403995311,-1
53,48,403995320,1
51,42,403995355,1
80,85,403995369,1
27,66,403995383,-1
60,74,403995384,-1
57,139,403995388,-1
24,68,403995395,-1
22,66,403995398,-1
49,43,403995474,1
63,155,403995481,1
44,36,403995490,1
105,152,403995494,1
100,153,403995531,-1
49,86,403995554,1
51,87,403995555,1
54,76,403995565,-1
50,87,403995569,1
77,170,403995583,1
48,43,403995591,1
105,155,403995598,1
44,89,403995602,-1
45,91,403995604,-1
65,111,403995609,-1
26,67,403995609,-1
62,84,403995622,-1
17,44,403995623,-1
94,149,403995624,-1
66,134,403995625,-1
104,119,403995627,-1
38,83,403995629,-1
34,38,403995630,1
113,131,403995645,1
46,91,403995653,-1
113,133,403995662,1
23,20,403995681,1
56,68,403995693,1
17,39,403995703,-1
29,73,403995711,-1
39,37,403995714,1
70,130,403995717,-1
48,92,403995719,-1
20,65,403995722,-1
66,136,403995733,-1
95,102,403995740,1
26,28,403995757,1
76,80,403995761,1
48,38,403995769,1
113,132,403995796,1
67,75,403995803,1
62,79,403995817,-1
16,59,403995818,-1
71,149,403995819,-1
79,140,403995835,1
80,152,403995836,1
51,85,403995852,1
81,149,403995853,1
52,51,403995862,1
52,86,403995865,1
57,85,403995866,1
45,44,403995867,1
42,36,403995884,1
86,95,403995886,1
50,61,403995897,1
72,73,403995906,1
110,141,403995909,1
17,43,403995915,-1
67,133,403995916,-1
46,92,403995920,-1
62,67,403995952,1
77,81,403995956,1
67,69,403995987,1
35,39,403995995,1
77,129,403995998,1
59,85,403996015,-1
107,144,403996016,-1
17,45,403996022,-1
31,77,403996023,-1
57,79,403996036,-1
44,44,403996047,1
79,152,403996052,1
47,41,403996056,1
105,154,403996080,1
61,84,403996102,-1
77,151,403996106,1
41,86,403996115,-1
30,83,403996119,-1
79,142,403996120,1
78,133,403996132,1
46,42,403996153,1
78,135,403996159,1
57,75,403996160,-1
88,169,403996161,1
71,135,403996164,-1
61,67,403996182,1
51,44,403996191,1
45,86,403996204,1
110,2,403996210,-1
58,71,403996218,-1
57,72,403996220,-1
19,63,403996220,-1
21,66,403996224,-1
37,82,403996227,-1
36,39,403996240,1
103,114,403996268,1
60,67,403996288,1
43,89,403996305,-1
66,73,403996307,1
78,146,403996309,1
23,67,403996319,-1
25,20,403996337,1
108,144,403996340,1
35,25,403996350,1
51,40,403996387,1
111,133,403996388,-1
41,85,403996411,-1
80,142,403996415,1
98,116,403996422,-1
69,68,403996437,1
109,142,403996438,1
54,86,403996444,1
107,146,403996448,-1
67,70,403996456,1
63,154,403996457,1
71,151,403996466,1
33,40,403996470,1
47,93,403996484,-1
37,38,403996489,1
63,70,403996502,1
77,156,403996514,1
17,59,403996522,-1
72,122,403996524,-1
68,140,403996526,-1
105,146,403996527,-1
56,70,403996530,-1
44,86,403996543,1
71,71,403996562,1
53,86,403996580,1
50,39,403996585,1
63,67,403996612,1
50,96,403996620,-1
57,73,403996624,-1
51,86,403996640,1
79,141,403996645,-1
79,141,403996646,-1
107,141,403996649,1
105,156,403996661,1
67,68,403996666,1
72,164,403996683,-1
68,70,403996687,1
63,72,403996693,1
67,71,403996694,1
57,70,403996719,-1
47,48,403996722,-1
51,50,403996738,1
43,47,403996752,-1
99,163,403996767,1
59,67,403996768,1
78,134,403996773,1
61,85,403996791,-1
69,67,403996795,1
70,69,403996807,1
79,143,403996808,1
66,70,403996811,1
38,68,403996817,-1
78,137,403996817,-1
18,62,403996818,-1
56,74,403996820,-1
95,157,403996824,-1
44,88,403996827,-1
35,69,403996828,-1
70,118,403996833,-1
57,69,403996835,-1
112,137,403996835,1
66,76,403996845,1
58,67,403996848,1
31,51,403996867,1
59,68,403996869,1
44,43,403996881,1
56,85,403996891,1
48,37,403996896,1
57,142,403996914,-1
75,144,403996916,-1
58,72,403996918,-1
24,20,403996919,1
56,87,403996919,-1
41,30,403996920,-1
107,143,403996922,-1
22,67,403996923,-1
43,142,403996930,-1
66,144,403996931,-1
28,56,403996948,-1
65,67,403996959,1
60,84,403996961,-1
106,152,403996983,1
77,132,403996988,1
102,151,403997014,-1
57,74,403997014,-1
101,143,403997015,-1
27,73,403997020,-1
57,132,403997023,-1
114,137,403997033,-1
79,144,403997035,1
51,89,403997044,-1
78,172,403997044,1
74,76,403997051,1
111,140,403997056,1
60,75,403997058,-1
46,93,403997081,-1
49,94,403997124,-1
41,36,403997131,1
71,171,403997149,1
113,136,403997172,1
50,50,403997207,1
43,88,403997210,-1
22,20,403997211,1
51,97,403997219,-1
19,66,403997222,-1
96,165,403997225,-1
61,76,403997226,-1
34,79,403997226,-1
67,144,403997229,-1
50,60,403997241,1
59,73,403997245,-1
43,85,403997280,1
59,72,403997308,-1
106,150,403997312,1
108,142,403997313,-1
64,111,403997313,-1
77,118,403997320,-1
18,68,403997323,-1
78,156,403997351,1
79,145,403997368,1
77,154,403997375,1
98,114,403997408,-1
64,81,403997412,-1
28,72,403997417,-1
18,31,403997417,-1
27,65,403997421,-1
38,82,403997426,-1
78,138,403997444,1
100,161,403997452,1
80,84,403997461,1
96,134,403997469,-1
46,86,403997471,1
46,87,403997473,1
83,144,403997480,1
26,23,403997511,1
66,79,403997512,-1
42,87,403997515,-1
56,69,403997520,-1
68,134,403997522,-1
21,65,403997527,-1
39,85,403997528,-1
41,88,403997528,-1
37,85,403997530,-1
29,54,403997531,-1
79,146,403997547,1
58,157,403997560,-1
52,89,403997569,-1
104,158,403997588,1
58,70,403997607,-1
100,110,403997613,-1
18,61,403997622,-1
106,151,403997638,1
79,135,403997644,1
57,67,403997663,1
35,26,403997681,1
112,138,403997689,1
76,169,403997690,1
57,71,403997695,-1
27,71,403997702,-1
111,129,403997720,-1
83,88,403997737,1
78,136,403997745,1
31,53,403997753,1
48,42,403997755,1
78,167,403997757,1
48,86,403997758,1
100,142,403997770,1
20,63,403997787,-1
77,133,403997799,1
92,149,403997799,-1
43,90,403997800,-1
57,146,403997802,-1
17,40,403997803,-1
85,122,403997805,-1
27,88,403997806,-1
66,141,403997807,-1
60,74,403997809,-1
107,145,403997810,1
67,112,403997827,-1
113,134,403997831,1
44,85,403997839,1
27,20,403997843,1
106,149,403997863,-1
48,87,403997871,1
42,84,403997874,1
26,20,403997900,1
40,84,403997903,-1
34,78,403997906,-1
69,131,403997909,-1
29,53,403997911,-1
43,94,403997912,-1
55,88,403997914,-1
81,134,403997947,1
99,162,403997960,1
41,83,403997965,1
113,137,403997972,1
49,38,403997978,1
63,81,403997989,-1
47,86,403997993,1
38,57,403997994,-1
45,90,403997998,-1
46,89,403997998,-1
96,156,403998001,-1
44,93,403998001,-1
105,147,403998004,-1
17,51,403998009,-1
46,46,403998010,-1
33,39,403998027,1
42,91,403998039,-1
52,85,403998049,1
66,67,403998053,1
31,17,403998058,1
101,160,403998058,1
79,137,403998066,1
44,89,403998075,-1
64,144,403998091,1
60,68,403998098,1
54,93,403998100,-1
18,32,403998102,-1
44,90,403998103,-1
47,87,403998110,1
67,136,403998111,-1
17,52,403998129,-1
33,68,403998177,-1
34,35,403998188,1
43,35,403998188,1
69,93,403998195,-1
28,73,403998197,-1
17,50,403998200,-1
77,155,403998204,1
91,159,403998209,-1
62,66,403998210,1
48,93,403998225,-1
26,66,403998232,-1
64,67,403998258,1
61,75,403998277,-1
43,87,403998281,-1
65,80,403998288,-1
66,69,403998310,1
7,161,403998310,1
35,38,403998345,1
44,35,403998347,1
63,73,403998352,1
80,151,403998352,-1
65,72,403998354,1
37,81,403998374,-1
47,42,403998375,1
67,126,403998381,-1
101,123,403998388,-1
86,168,403998393,1
34,37,403998419,1
64,74,403998437,1
65,71,403998439,1
103,159,403998446,1
66,68,403998450,1
58,84,403998458,1
45,89,403998460,-1
77,158,403998462,1
76,118,403998472,-1
36,80,403998472,-1
108,139,403998497,-1
29,75,403998499,-1
63,66,403998509,1
64,72,403998530,1
49,87,403998536,1
82,145,403998538,1
53,50,403998545,1
61,83,403998549,-1
77,131,403998557,1
27,67,403998559,-1
29,51,403998560,-1
24,67,403998564,-1
39,69,403998566,-1
43,48,403998569,-1
35,18,403998578,1
59,83,403998583,1
77,161,403998618,1
56,71,403998639,-1
57,69,403998648,-1
75,77,403998656,1
61,66,403998661,1
97,106,403998668,-1
56,72,403998671,-1
26,22,403998675,1
111,139,403998683,1
79,148,403998689,1
31,52,403998697,1
104,144,403998698,1
32,17,403998703,1
111,138,403998709,1
95,170,403998745,-1
63,82,403998746,-1
75,152,403998747,-1
34,39,403998771,1
105,157,403998790,-1
81,85,403998791,1
24,78,403998812,-1
50,85,403998814,1
25,19,403998824,1
46,91,403998825,-1
49,37,403998826,1
93,158,403998838,-1
28,71,403998845,-1
77,157,403998860,1
77,164,403998875,1
112,136,403998882,1
21,21,403998884,1
80,143,403998889,1
79,139,403998892,1
32,40,403998905,1
34,40,403998915,1
98,110,403998918,-1
47,94,403998921,-1
22,71,403998927,-1
27,22,403998945,1
78,82,403998954,1
60,66,403998955,1
78,139,403998961,1
40,36,403998963,1
33,17,403998975,1
38,37,403998983,1
99,150,403998990,-1
77,150,403999005,1
77,82,403999006,1
19,62,403999016,-1
23,31,403999016,-1
100,152,403999017,-1
97,148,403999020,-1
25,72,403999021,-1
21,64,403999024,-1
62,82,403999028,-1
47,89,403999029,-1
88,93,403999070,1
81,153,403999087,1
76,79,403999107,1
63,111,403999110,-1
22,65,403999114,-1
55,87,403999118,-1
57,86,403999130,-1
105,151,403999173,1
58,67,403999174,1
78,140,403999174,1
110,2,403999207,-1
73,152,403999215,-1
70,132,403999216,-1
20,64,403999217,-1
58,75,403999218,-1
75,118,403999218,-1
29,59,403999220,-1
48,94,403999223,-1
100,148,403999224,-1
65,79,403999228,-1
47,150,403999238,-1
49,85,403999245,1
27,23,403999260,1
79,83,403999272,1
62,77,403999300,-1
103,149,403999304,-1
107,132,403999304,-1
65,111,403999307,-1
73,155,403999310,-1
77,142,403999311,-1
77,134,403999314,1
39,53,403999316,-1
61,77,403999316,-1
75,157,403999328,-1
50,87,403999335,1
47,92,403999341,-1
18,177,403999346,-1
78,135,403999356,1
45,86,403999365,1
74,78,403999374,1
52,50,403999381,1
78,137,403999388,1
17,42,403999400,-1
49,96,403999407,-1
66,129,403999409,-1
74,85,403999411,-1
59,86,403999412,-1
33,77,403999416,-1
50,54,403999444,-1
52,41,403999449,1
79,136,403999465,1
113,135,403999484,1
44,88,403999495,-1
59,76,403999500,-1
31,102,403999510,-1
57,126,403999512,-1
60,73,403999592,-1
27,82,403999604,-1
51,90,403999627,-1
77,162,403999649,1
72,72,403999661,1
57,67,403999671,1
93,126,403999688,-1
59,72,403999689,-1
45,35,403999691,1
30,74,403999692,-1
91,170,403999697,-1
38,64,403999707,-1
75,79,403999723,1
65,68,403999737,1
109,137,403999739,1
77,153,403999777,1
79,142,403999785,1
110,140,403999786,1
49,89,403999791,-1
35,79,403999795,-1
109,129,403999799,-1
57,70,403999803,-1
25,68,403999804,-1
112,135,403999819,1
34,31,403999827,1
64,66,403999849,1
78,147,403999850,1
34,34,403999876,1
27,96,403999879,-1
57,141,403999884,-1
67,68,403999893,1
36,38,403999906,1
79,141,403999911,1
43,84,403999922,1
107,147,403999933,1
27,24,403999943,1
43,44,403999961,1
64,82,403999961,-1
59,75,403999966,-1
23,66,403999969,-1
20,67,403999975,-1
49,95,404000003,-1
58,70,404000007,-1
62,85,404000021,-1
33,38,404000036,1
43,88,404000048,-1
86,155,404000050,1
64,70,404000058,1
77,135,404000059,1
39,24,404000062,-1
96,146,404000064,-1
67,104,404000066,-1
25,69,404000085,-1
57,143,404000090,-1
26,19,404000091,1
79,147,404000095,1
66,169,404000140,1
61,82,404000143,-1
43,87,404000146,-1
45,88,404000147,-1
37,87,404000152,-1
27,63,404000157,-1
35,68,404000159,-1
77,160,404000196,1
44,85,404000219,1
89,173,404000223,-1
62,81,404000233,-1
49,88,404000234,-1
81,112,404000239,-1
18,53,404000239,-1
15,53,404000242,-1
109,143,404000247,1
79,151,404000255,1
104,115,404000255,-1
45,43,404000278,1
102,145,404000279,1
51,39,404000311,1
77,152,404000313,1
57,153,404000316,-1
22,66,404000320,-1
80,146,404000329,1
50,55,404000350,-1
58,68,404000372,1
78,138,404000390,1
99,144,404000405,-1
51,54,404000410,-1
69,67,404000460,1
79,143,404000475,1
64,80,404000486,-1
49,86,404000496,1
50,95,404000507,-1
44,84,404000512,1
59,71,404000515,-1
48,89,404000516,-1
46,90,404000518,-1
51,49,404000528,1
44,68,404000541,-1
109,136,404000557,1
47,35,404000560,1
45,85,404000569,1
107,145,404000578,1
52,86,404000587,1
67,72,404000591,1
54,96,404000617,-1
68,148,404000618,-1
57,140,404000619,-1
34,36,404000645,1
59,66,404000665,1
89,94,404000670,-1
107,140,404000699,1
95,111,404000707,-1
62,66,404000708,-1
65,66,404000708,1
41,85,404000709,-1
58,85,404000714,-1
49,53,404000716,-1
47,91,404000717,-1
46,35,404000735,1
24,19,404000782,1
108,144,404000784,1
77,133,404000800,1
50,86,404000800,1
42,86,404000806,-1
61,75,404000809,-1
26,70,404000861,-1
42,83,404000862,1
73,74,404000875,1
75,78,404000881,1
65,82,404000902,-1
61,76,404000904,-1
31,78,404000909,-1
106,148,404000929,1
53,86,404000929,1
108,143,404000961,1
66,67,404000966,1
63,66,404000988,1
111,141,404000990,1
79,85,404000992,1
71,117,404000996,-1
19,61,404001002,-1
17,41,404001012,-1
18,60,404001013,-1
29,20,404001027,1
72,172,404001033,1
27,21,404001044,1
34,33,404001057,1
46,86,404001077,1
58,71,404001090,-1
66,78,404001097,-1
41,35,404001098,1
57,69,404001101,-1
99,153,404001102,-1
83,122,404001105,-1
59,74,404001105,-1
47,64,404001106,-1
23,65,404001106,-1
107,67,404001116,-1
61,67,404001137,1
109,142,404001148,1
54,85,404001171,-1
50,38,404001180,1
45,89,404001181,-1
53,85,404001181,1
86,91,404001191,1
63,80,404001201,-1
38,81,404001203,-1
26,69,404001217,-1
35,37,404001239,1
18,58,404001240,-1
66,133,404001248,-1
79,149,404001263,1
80,150,404001265,1
44,87,404001284,-1
72,93,404001285,-1
66,137,404001295,-1
107,148,404001305,-1
60,74,404001307,-1
73,117,404001329,-1
61,66,404001340,1
106,142,404001341,1
43,34,404001342,1
102,113,404001343,1
28,20,404001352,1
33,16,404001369,1
60,66,404001370,1
70,68,404001382,1
42,35,404001410,1
64,141,404001412,1
49,41,404001423,1
51,86,404001429,1
107,146,404001434,-1
65,69,404001449,1
20,63,404001464,-1
63,81,404001471,-1
58,69,404001471,-1
50,96,404001473,-1
59,73,404001476,-1
57,134,404001478,-1
49,65,404001478,-1
39,83,404001480,-1
67,132,404001481,-1
69,66,404001504,1
50,88,404001517,-1
105,155,404001522,1
29,19,404001529,1
63,147,404001541,1
50,49,404001555,1
103,158,404001556,1
59,84,404001570,-1
77,136,404001570,1
83,98,404001572,-1
79,96,404001580,-1
35,17,404001583,1
106,150,404001608,1
74,75,404001630,1
52,49,404001634,1
48,39,404001635,1
47,85,404001640,1
45,90,404001651,-1
27,70,404001652,-1
19,31,404001652,-1
51,84,404001673,1
7,155,404001674,1
79,150,404001674,1
20,69,404001680,-1
64,143,404001682,1
42,87,404001697,-1
102,159,404001701,1
73,75,404001703,1
55,85,404001707,1
47,86,404001717,1
30,18,404001737,1
64,142,404001737,1
60,84,404001747,-1
24,66,404001759,-1
97,105,404001766,-1
77,134,404001767,1
61,109,404001770,1
111,138,404001791,1
14,56,404001792,-1
39,36,404001794,1
58,159,404001823,-1
68,135,404001829,-1
71,96,404001829,-1
21,63,404001830,-1
44,88,404001833,-1
67,137,404001834,-1
96,103,404001839,-1
36,67,404001843,-1
53,116,404001849,-1
51,38,404001859,1
67,67,404001860,1
64,81,404001861,-1
79,144,404001862,1
48,93,404001862,-1
66,81,404001910,-1
58,66,404001914,1
65,79,404001915,-1
41,84,404001928,-1
15,62,404001952,-1
84,89,404001963,1
63,148,404001966,1
50,92,404002007,-1
66,138,404002013,-1
71,70,404002014,1
61,74,404002017,-1
28,70,404002019,-1
46,92,404002022,-1
48,41,404002032,1
32,16,404002044,1
60,67,404002045,1
62,68,404002049,1
44,89,404002055,-1
25,39,404002078,1
29,71,404002113,-1
71,163,404002117,-1
20,62,404002121,-1
71,69,404002168,1
80,148,404002179,1
37,37,404002194,1
46,88,404002208,-1
105,152,404002212,1
105,151,404002214,1
78,148,404002215,1
57,123,404002217,-1
106,149,404002217,1
27,19,404002218,1
68,145,404002221,-1
66,139,404002221,-1
84,126,404002245,-1
95,147,404002257,1
75,76,404002284,1
53,47,404002285,1
105,154,404002299,1
57,169,404002302,-1
81,126,404002308,-1
82,122,404002312,-1
79,138,404002314,1
86,177,404002321,-1
95,160,404002325,-1
45,34,404002342,1
100,161,404002350,1
85,90,404002355,1
42,95,404002360,-1
57,83,404002362,-1
58,83,404002397,1
78,139,404002401,1
44,43,404002401,1
60,83,404002426,-1
49,36,404002468,1
111,137,404002470,1
48,85,404002486,1
23,19,404002486,1
34,32,404002494,1
46,85,404002502,1
41,47,404002503,1
73,73,404002506,1
43,87,404002510,-1
18,54,404002510,-1
67,98,404002513,-1
110,2,404002525,-1
82,126,404002527,-1
49,63,404002530,-1
67,69,404002536,1
48,86,404002538,1
68,172,404002571,1
53,49,404002584,1
59,67,404002589,1
34,19,404002590,1
23,18,404002591,1
77,135,404002596,1
104,158,404002601,1
112,137,404002601,1
53,46,404002607,1
18,55,404002615,-1
43,84,404002616,1
51,97,404002616,-1
47,92,404002621,-1
60,73,404002621,-1
46,45,404002623,-1
26,71,404002624,-1
69,110,404002626,-1
52,39,404002650,1
29,18,404002657,1
78,140,404002679,1
63,151,404002681,1
59,66,404002693,1
101,160,404002713,1
65,81,404002714,-1
34,77,404002718,-1
47,88,404002719,-1
58,148,404002720,-1
50,52,404002728,-1
41,82,404002741,1
61,70,404002742,1
63,152,404002779,1
29,72,404002788,-1
99,146,404002788,1
52,40,404002815,1
59,85,404002821,-1
77,159,404002862,1
38,84,404002867,-1
66,66,404002882,1
76,161,404002892,1
81,148,404002901,1
25,18,404002913,1
57,68,404002922,-1
79,142,404002947,1
78,136,404002948,1
22,19,404002953,1
31,50,404002958,1
56,84,404002973,1
62,67,404002974,1
77,80,404002982,1
49,84,404002997,1
45,42,404003001,1
76,149,404003004,1
72,71,404003008,1
105,156,404003012,1
46,91,404003023,-1
21,64,404003038,-1
62,65,404003038,1
76,130,404003070,1
73,168,404003071,1
47,41,404003072,1
64,66,404003087,1
45,41,404003104,1
91,97,404003118,1
77,156,404003124,1
52,52,404003125,-1
60,76,404003128,-1
84,121,404003134,-1
65,67,404003145,1
79,157,404003176,1
24,18,404003181,-1
26,18,404003181,1
87,92,404003186,1
22,22,404003198,1
71,170,404003222,1
59,71,404003227,-1
95,155,404003227,-1
57,66,404003235,1
43,89,404003251,-1
77,137,404003252,-1
112,134,404003257,1
52,85,404003266,1
21,24,404003270,1
42,45,404003277,1
43,83,404003293,1
59,70,404003299,-1
67,73,404003317,1
47,93,404003332,-1
108,146,404003392,1
37,38,404003400,1
45,85,404003418,1
51,53,404003419,-1
106,143,404003420,-1
78,164,404003425,1
76,131,404003445,1
18,59,404003451,-1
60,72,404003454,-1
68,69,404003460,1
31,16,404003461,1
78,151,404003471,1
44,34,404003495,1
44,84,404003498,1
51,85,404003515,1
40,35,404003520,1
57,85,404003527,-1
112,128,404003529,-1
58,73,404003530,-1
67,131,404003533,-1
109,141,404003549,-1
78,141,404003556,1
78,157,404003576,-1
27,25,404003604,1
30,39,404003616,1
57,72,404003617,-1
95,156,404003628,-1
43,86,404003631,-1
49,94,404003633,-1
77,166,404003657,1
64,73,404003667,1
106,148,404003668,1
66,72,404003690,1
61,173,404003692,1
42,85,404003705,-1
45,84,404003717,1
25,67,404003725,-1
37,80,404003730,-1
32,18,404003771,1
71,154,404003782,1
34,38,404003787,1
80,140,404003788,1
67,70,404003797,1
21,20,404003797,1
64,80,404003815,-1
18,51,404003820,-1
58,69,404003830,-1
61,65,404003839,1
63,65,404003859,1
88,141,404003869,1
71,139,404003869,-1
22,64,404003881,-1
63,150,404003886,1
44,87,404003900,-1
59,72,404003917,-1
27,69,404003920,-1
30,73,404003922,-1
87,94,404003924,1
29,73,404003929,-1
74,117,404003930,-1
69,66,404003968,1
53,100,404003974,1
77,136,404003994,1
58,86,404004007,-1
